ID,name,url,latitude,longitude,cameraid,last_width,last_height,rating,inuse
6826,I-15 600 S - Salt Lake City mp 307.4,http://commuterlink.utah.gov/1_devices/aux114.jpeg,40.75610649,-111.9083759,1832,320,240,0,0
6827,I-15 700 S - Salt Lake City mp 307.2,http://commuterlink.utah.gov/1_devices/aux113.jpeg,40.7535579,-111.9116169,1833,320,240,0,0
6828,,http://commuterlink.utah.gov/1_devices/aux400.jpeg,0.0,0.0,1834,320,240,0,0
6829,I-15 I-215 N - North Salt Lake mp 313,http://commuterlink.utah.gov/1_devices/aux5126.jpeg,40.83562727,-111.9150508,1835,320,240,0,0
6830,I-15 Beck St - North Salt Lake mp 312.5,http://commuterlink.utah.gov/1_devices/aux5125.jpeg,40.82874374,-111.9162368,1836,320,240,0,0
6831,I-15 Center St - North Salt Lake mp 313.8,http://commuterlink.utah.gov/1_devices/aux5127.jpeg,40.84214963,-111.9156953,1837,320,240,0,0
6832,I-15 Lehi North- Lehi mp 283.2,http://commuterlink.utah.gov/1_devices/aux259.jpeg,40.42248999,-111.8807069,1838,320,240,0,0
6833,I-15 12th St - Marriott-Slaterville mp 344,http://commuterlink.utah.gov/1_devices/aux14782.jpeg,41.244689,-112.01597,1839,320,240,0,0
6834,I-15 24th St NB - Ogden mp 342.2,http://commuterlink.utah.gov/1_devices/aux14778.jpeg,41.223574,-112.010899,1840,320,240,1,0
6835,I-15 24th St - Ogden mp 342.4,http://commuterlink.utah.gov/1_devices/aux14779.jpeg,41.223764,-112.011203,1841,320,240,0,0
6836,I-15 North Temple - Salt Lake City mp 308.6,http://commuterlink.utah.gov/1_devices/aux118.jpeg,40.77197179,-111.9101163,1842,320,240,0,0
6837,I-15 River Canal - Marriott-Slaterville mp 343.5,http://commuterlink.utah.gov/1_devices/aux14786.jpeg,41.237271,-112.014283,1843,320,240,0,0
6838,I-15 River Valley Rd - Riverdale mp 340.8,http://commuterlink.utah.gov/1_devices/aux14777.jpeg,41.195733,-112.00031,1844,320,240,0,0
6839,,http://commuterlink.utah.gov/1_devices/aux14611.jpeg,0.0,0.0,1845,320,240,0,0
6840,I-15 1300 W - Pleasant Grove mp 274.4,http://commuterlink.utah.gov/1_devices/aux14811.jpeg,40.344176,-111.759804,1846,320,240,0,0
6841,I-15 S of 1200 W - Lehi mp 282,http://commuterlink.utah.gov/1_devices/aux14792.jpeg,40.407881,-111.859717,1847,320,240,0,0
6842,I-15 150 S - Marriott-Slaterville mp 345,http://commuterlink.utah.gov/1_devices/aux14780.jpeg,41.260454,-112.024209,1848,320,240,0,0
6843,I-15 21st St - West Haven mp 243,http://commuterlink.utah.gov/1_devices/aux14783.jpeg,41.228686,-112.012382,1849,320,240,0,0
6844,I-15 24th St SB - Ogden mp 342.6,http://commuterlink.utah.gov/1_devices/aux14784.jpeg,41.223196,-112.011025,1850,320,240,0,0
6845,I-15 800 N - Clearfield mp 335.89,http://commuterlink.utah.gov/1_devices/aux5224.jpeg,41.125383,-112.024816,1851,320,240,0,0
6846,I-15 SR-75 - Springville mp 261.83,http://commuterlink.utah.gov/1_devices/aux14425.jpeg,40.187729,-111.646506,1852,320,240,0,0
6847,I-15 University Ave - Provo mp 263.4,http://commuterlink.utah.gov/1_devices/aux14311.jpeg,40.208262,-111.658636,1853,320,240,0,0
6848,I-15 University Parkway - Orem mp 269.1,http://commuterlink.utah.gov/1_devices/aux407.jpeg,40.27513601,-111.7180748,1854,320,240,0,0
6849,,http://commuterlink.utah.gov/1_devices/aux1.jpeg,0.0,0.0,1855,320,240,0,0
6850,,http://commuterlink.utah.gov/1_devices/aux148.jpeg,0.0,0.0,1856,320,240,0,0
6851,I-215 N 900 W - North Salt Lake mp 28.54,http://commuterlink.utah.gov/1_devices/aux271.jpeg,40.83439925,-111.9230197,1857,320,240,0,0
6852,I-215 N Redwood Rd - North Salt Lake mp 27.9,http://commuterlink.utah.gov/1_devices/aux270.jpeg,40.83441823,-111.9360258,1858,320,240,0,0
6853,I-215 1000 N - Salt Lake City mp 24.42,http://commuterlink.utah.gov/1_devices/aux275.jpeg,40.79574638,-111.9496277,1859,320,240,0,0
6854,I-215 1400 N - Salt Lake City mp 24.91,http://commuterlink.utah.gov/1_devices/aux276.jpeg,40.80277193,-111.9495736,1860,320,240,0,0
6855,,http://commuterlink.utah.gov/1_devices/aux35.jpeg,0.0,0.0,1861,320,240,0,0
6856,I-215 2200 N - Salt Lake City mp 25.63,http://commuterlink.utah.gov/1_devices/aux277.jpeg,40.81327459,-111.9487132,1862,320,240,0,0
6857,,http://commuterlink.utah.gov/1_devices/aux34.jpeg,0.0,0.0,1863,320,240,0,0
6858,I-215 2500 N - Salt Lake City mp 26.31,http://commuterlink.utah.gov/1_devices/aux278.jpeg,40.82358279,-111.9491955,1864,320,240,0,0
6859,I-215 3000 N - Salt Lake City mp 26.8,http://commuterlink.utah.gov/1_devices/aux279.jpeg,40.82967603,-111.9466628,1865,320,240,0,0
6860,,http://commuterlink.utah.gov/1_devices/aux31.jpeg,40.696093,-111.953391,1866,320,240,0,0
6861,,http://commuterlink.utah.gov/1_devices/aux30.jpeg,0.0,0.0,1867,320,240,0,0
6862,,http://commuterlink.utah.gov/1_devices/aux39.jpeg,0.0,0.0,1868,320,240,0,0
6863,,http://commuterlink.utah.gov/1_devices/aux41.jpeg,0.0,0.0,1869,320,240,0,0
6864,,http://commuterlink.utah.gov/1_devices/aux42.jpeg,0.0,0.0,1870,320,240,0,0
6865,,http://commuterlink.utah.gov/1_devices/aux37.jpeg,0.0,0.0,1871,320,240,0,0
6866,,http://commuterlink.utah.gov/1_devices/aux36.jpeg,0.0,0.0,1872,320,240,0,0
6867,,http://commuterlink.utah.gov/1_devices/aux40.jpeg,0.0,0.0,1873,320,240,0,0
6868,I-80 50 E - South Salt Lake mp 122.9,http://commuterlink.utah.gov/1_devices/aux147.jpeg,40.718284,-111.891446,1874,320,240,0,0
6869,I-80 300 W - South Salt Lake mp 122.57,http://commuterlink.utah.gov/1_devices/aux53.jpeg,40.71757141,-111.9009446,1875,320,240,0,0
6870,I-80 700 E SE - Salt Lake City mp 124.2,http://commuterlink.utah.gov/1_devices/aux56.jpeg,40.71857712,-111.8708449,1876,320,240,0,0
6871,I-80 1000 W - Salt Lake City mp 118.85,http://commuterlink.utah.gov/1_devices/aux107.jpeg,40.76436245,-111.9204846,1877,320,240,0,0
6872,I-80 1200 E - Salt Lake City mp 124.9,http://commuterlink.utah.gov/1_devices/aux57.jpeg,40.71932037,-111.8603466,1878,320,240,0,0
6873,I-80 1300 E - Salt Lake City mp 125.1,http://commuterlink.utah.gov/1_devices/aux14831.jpeg,40.719712,-111.853633,1879,320,240,0,0
6874,I-80 1700 E - Salt Lake City mp 125.8,http://commuterlink.utah.gov/1_devices/aux59.jpeg,40.71900405,-111.8419868,1880,320,240,0,0
6875,I-80 1900 W - Salt Lake City mp 117.47,http://commuterlink.utah.gov/1_devices/aux50.jpeg,40.76657419,-111.9466854,1881,320,240,0,0
6876,I-80 2000 E - Salt Lake City mp 126.2,http://commuterlink.utah.gov/1_devices/aux60.jpeg,40.71634937,-111.8334856,1882,320,240,0,0
6877,I-80 2300 E - Salt Lake City mp 126.74,http://commuterlink.utah.gov/1_devices/aux61.jpeg,40.71367395,-111.82364,1883,320,240,0,0
6878,I-80 2400 E - Salt Lake City mp 126.82,http://commuterlink.utah.gov/1_devices/aux62.jpeg,40.71272841,-111.8222181,1884,320,240,0,0
6879,I-80 2800 E - Salt Lake City mp 127.39,http://commuterlink.utah.gov/1_devices/aux63.jpeg,40.71441632,-111.8119488,1885,320,240,0,0
6880,I-80 3200 W - Salt Lake City mp 116.44,http://commuterlink.utah.gov/1_devices/aux48.jpeg,40.76417582,-111.9661035,1886,320,240,1,0
6881,I-80 3600 W - Salt Lake City mp 116,http://commuterlink.utah.gov/1_devices/aux47.jpeg,40.76424064,-111.9745346,1887,320,240,0,0
6882,I-80 4400 W - Salt Lake City mp 114.9,http://commuterlink.utah.gov/1_devices/aux43.jpeg,40.7659725,-111.9962591,1888,320,240,0,0
6883,I-80 5600 W - Salt Lake City mp 113.3,http://commuterlink.utah.gov/1_devices/aux337.jpeg,40.771066,-112.025032,1889,320,240,0,0
6884,I-80 Bangerter Hwy - Salt Lake City mp 115.35,http://commuterlink.utah.gov/1_devices/aux45.jpeg,40.76377317,-111.986522,1890,320,240,0,0
6885,I-80 Salt Lake County mp 133.95,http://commuterlink.utah.gov/1_devices/aux158.jpeg,40.74931214,-111.7098383,1891,320,240,0,0
6886,I-80 Salt Lake County mp 130.38,http://commuterlink.utah.gov/1_devices/aux151.jpeg,40.7286911,-111.7654616,1892,320,240,0,0
6887,I-80 Salt Lake County mp 131.1,http://commuterlink.utah.gov/1_devices/aux152.jpeg,40.73246657,-111.7555972,1893,320,240,0,0
6888,I-80 Salt Lake County mp 133.61,http://commuterlink.utah.gov/1_devices/aux157.jpeg,40.75230004,-111.7150616,1894,320,240,0,0
6889,I-80 Salt Lake County mp 135.96,http://commuterlink.utah.gov/1_devices/aux162.jpeg,40.74068272,-111.6748223,1895,320,240,0,0
6890,I-80 Salt Lake County mp 136.45,http://commuterlink.utah.gov/1_devices/aux163.jpeg,40.74037521,-111.6670609,1896,320,240,1,0
6891,I-80 Salt Lake County mp 131.42,http://commuterlink.utah.gov/1_devices/aux153.jpeg,40.73408453,-111.747543,1897,320,240,0,0
6892,I-80 Salt Lake County mp 132.53,http://commuterlink.utah.gov/1_devices/aux155.jpeg,40.74289706,-111.7319794,1898,320,240,0,0
6893,I-80 Salt Lake County mp 132.9,http://commuterlink.utah.gov/1_devices/aux156.jpeg,40.74656921,-111.725125,1899,320,240,0,0
6894,I-80 Salt Lake County mp 134.47,http://commuterlink.utah.gov/1_devices/aux159.jpeg,40.74838195,-111.7003049,1900,320,240,0,0
6895,I-80 Salt Lake County mp 134.93,http://commuterlink.utah.gov/1_devices/aux160.jpeg,40.74477958,-111.6932455,1901,320,240,0,0
6896,I-80 Salt Lake County mp 135.46,http://commuterlink.utah.gov/1_devices/aux161.jpeg,40.74233106,-111.6838698,1902,320,240,0,0
6897,I-80 Salt Lake County mp 136.95,http://commuterlink.utah.gov/1_devices/aux164.jpeg,40.7431531,-111.658545,1903,320,240,0,0
6898,I-80 Chain Up - Salt Lake County mp 129.5,http://commuterlink.utah.gov/1_devices/aux150.jpeg,40.72048215,-111.7774338,1904,320,240,0,0
6899,I-80 East of Foothill Drive - Salt Lake County mp 127.9,http://commuterlink.utah.gov/1_devices/aux66.jpeg,40.71189025,-111.8022007,1905,320,240,1,0
6900,I-80 Exit 130 - Salt Lake County mp 128.5,http://commuterlink.utah.gov/1_devices/aux68.jpeg,40.71179581,-111.7899045,1906,320,240,0,0
6901,I-80 Mouth of Parleys - Salt Lake County mp 128.2,http://commuterlink.utah.gov/1_devices/aux67.jpeg,40.71085018,-111.7973291,1907,320,240,0,0
6902,I-80 E of Jeremy - Summit County mp 142.7,http://commuterlink.utah.gov/1_devices/aux168.jpeg,40.74285367,-111.5616521,1908,320,240,1,0
6903,I-80 Quarry - Salt Lake County mp 129.88,http://commuterlink.utah.gov/1_devices/aux70.jpeg,40.72441597,-111.7728977,1909,320,240,0,0
6904,I-80 W of Quarry - Salt Lake County mp 129.2,http://commuterlink.utah.gov/1_devices/aux69.jpeg,40.71859747,-111.7834062,1910,320,240,0,0
6905,I-80 Jeremy Ranch - Summit County mp 141.8,http://commuterlink.utah.gov/1_devices/aux167.jpeg,40.75407126,-111.5722593,1911,320,240,0,0
6906,I-80 Kimball Junction - Summit County mp 144.2,http://commuterlink.utah.gov/1_devices/aux170.jpeg,40.72747101,-111.542736,1912,320,240,0,0
6907,I-80 Parleys Summit - Salt Lake County mp 139,http://commuterlink.utah.gov/1_devices/aux165.jpeg,40.75366607,-111.624449,1913,320,240,0,0
6908,I-80 at Redwood Rd - Salt Lake City mp 117.9,http://commuterlink.utah.gov/1_devices/aux51.jpeg,40.76564292,-111.9388355,1914,320,240,0,0
6909,I-80 Silver Creek Junction - Summit County,http://commuterlink.utah.gov/1_devices/aux172.jpeg,40.73184555,-111.4981015,1915,320,240,0,0
6910,I-80 at I-215 E - Salt Lake City mp 127.66,http://commuterlink.utah.gov/1_devices/aux64.jpeg,40.71311225,-111.8074157,1916,320,240,0,0
6911,I-80 at I-215 - Salt Lake City mp 117.2,http://commuterlink.utah.gov/1_devices/aux49.jpeg,40.7649663,-111.9510626,1917,320,240,0,0
6912,I-80 at State St - South Salt Lake mp 123.4,http://commuterlink.utah.gov/1_devices/aux54.jpeg,40.71806037,-111.8878821,1918,320,240,0,0
6913,I-80 Summit Park - Summit County mp 140.1,http://commuterlink.utah.gov/1_devices/aux166.jpeg,40.7497429,-111.602106,1919,320,240,0,0
6914,I-80 W of Kimball - Summit County mp 143.4,http://commuterlink.utah.gov/1_devices/aux169.jpeg,40.73441163,-111.5536383,1920,320,240,0,0
6915,I-80 W of US-40 - Summit County mp 145.4,http://commuterlink.utah.gov/1_devices/aux171.jpeg,40.72132784,-111.5220855,1921,320,240,0,0
6916,SR-67 Legacy Parkway Center St - North Salt Lake mp 0.9,http://commuterlink.utah.gov/1_devices/aux14754.jpeg,40.841939,-111.942836,1922,320,240,0,0
6917,South Temple St @ Main St - Salt Lake City,http://commuterlink.utah.gov/1_devices/aux428.jpeg,40.76950433,-111.8908545,1923,320,240,0,0
6918,Riverdale Rd @ Wall Ave - Riverdale,http://commuterlink.utah.gov/1_devices/aux421.jpeg,41.192533,-111.979326,1924,320,240,0,0
6919,Riverdale Rd @ Washington Blvd - Ogden,http://commuterlink.utah.gov/1_devices/aux426.jpeg,41.200426,-111.970975,1925,320,240,0,0
6920,SR-126 @ Center St - Clearfield,http://commuterlink.utah.gov/1_devices/aux434.jpeg,41.1138,-112.025736,1926,320,240,0,0
6921,SR-126 @ Hinkley Dr - Roy,http://commuterlink.utah.gov/1_devices/aux339.jpeg,41.197648,-112.02578,1927,320,240,0,0
6922,SR-201 at Redwood Rd - Salt Lake City mp 15.7,http://commuterlink.utah.gov/1_devices/aux75.jpeg,40.72423109,-111.9393171,1928,320,240,0,0
6923,SR-201 1300 W - West Valley City mp 16.5,http://commuterlink.utah.gov/1_devices/aux76.jpeg,40.72400461,-111.928731,1929,320,240,0,0
6924,SR-201 2800 W - West Valley City mp 14.5,http://commuterlink.utah.gov/1_devices/aux74.jpeg,40.72589302,-111.9633283,1930,320,240,0,0
6925,SR-201 3200 W - Salt Lake City mp 14.2,http://commuterlink.utah.gov/1_devices/aux73.jpeg,40.72793688,-111.968321,1931,320,240,0,0
6926,SR-201 4600 W - West Valley City mp 12,http://commuterlink.utah.gov/1_devices/aux71.jpeg,40.72536857,-111.9998354,1932,320,240,0,0
6927,SR-201 5600 W - West Valley City mp 11,http://commuterlink.utah.gov/1_devices/aux287.jpeg,40.725793,-112.024873,1933,320,240,0,0
6928,SR-201 7200 W - Magna mp 9,http://commuterlink.utah.gov/1_devices/aux256.jpeg,40.718577,-112.063165,1934,320,240,1,0
6929,SR-201 800 W - South Salt Lake mp 17.4,http://commuterlink.utah.gov/1_devices/aux79.jpeg,40.72441364,-111.9137238,1935,320,240,0,0
6930,SR-201 8400 W - Magna mp 7.6,http://commuterlink.utah.gov/1_devices/aux257.jpeg,40.71737574,-112.0916127,1936,320,240,0,0
6931,SR-201 900 W - South Salt Lake mp 17,http://commuterlink.utah.gov/1_devices/aux77.jpeg,40.72496231,-111.9172263,1937,320,240,0,0
6932,SR-201 Bangerter Hwy - West Valley City mp 13,http://commuterlink.utah.gov/1_devices/aux72.jpeg,40.72550105,-111.9861003,1938,320,240,0,0
6933,SR-224 Olympic Parkway - Summit County mp 11.2,http://commuterlink.utah.gov/1_devices/aux9236.jpeg,40.724511,-111.544661,1939,320,240,1,0
6934,SR-248 at SR-224 Park City - Summit County,http://commuterlink.utah.gov/1_devices/aux9201.jpeg,40.660319,-111.509397,1940,320,240,0,0
6935,,http://commuterlink.utah.gov/1_devices/aux14321.jpeg,0.0,0.0,1941,320,240,0,0
6936,,http://commuterlink.utah.gov/1_devices/aux14302.jpeg,0.0,0.0,1942,320,240,0,0
6937,University Ave @ University Parkway - Provo,http://commuterlink.utah.gov/1_devices/aux14320.jpeg,40.255837,-111.658602,1943,320,240,0,0
6938,University Ave @ Bulldog Blvd - Provo,http://commuterlink.utah.gov/1_devices/aux14296.jpeg,40.250606,-111.658617,1944,320,240,0,0
6939,University Ave @ Center St - Provo,http://commuterlink.utah.gov/1_devices/aux14271.jpeg,40.233705,-111.658665,1945,320,240,1,0
6940,University Parkway @ 2230 N - Provo,http://commuterlink.utah.gov/1_devices/aux14403.jpeg,40.263392,-111.65855,1946,320,240,0,0
6941,University Parkway @ 400 W - Orem,http://commuterlink.utah.gov/1_devices/aux14542.jpeg,40.273593,-111.704671,1947,320,240,0,0
6942,University Parkway @ 800 E - Orem,http://commuterlink.utah.gov/1_devices/aux417.jpeg,40.272967,-111.676051,1948,320,240,0,0
6943,University Parkway @ Main St - Orem,http://commuterlink.utah.gov/1_devices/aux14543.jpeg,40.273493,-111.695147,1949,320,240,0,0
6944,University Parkway @ Sandhill Rd - Orem,http://commuterlink.utah.gov/1_devices/aux406.jpeg,40.274992,-111.713399,1950,320,240,0,0
6945,US-89 State St @ University Parkway - Orem,http://commuterlink.utah.gov/1_devices/aux405.jpeg,40.273386,-111.684566,1951,320,240,0,0
6946,,http://commuterlink.utah.gov/1_devices/aux14304.jpeg,0.0,0.0,1952,320,240,0,0
6947,,http://commuterlink.utah.gov/1_devices/aux14306.jpeg,0.0,0.0,1953,320,240,0,0
6948,,http://commuterlink.utah.gov/1_devices/aux14308.jpeg,0.0,0.0,1954,320,240,0,0
6949,,http://commuterlink.utah.gov/1_devices/aux14272.jpeg,0.0,0.0,1955,320,240,0,0
6950,,http://commuterlink.utah.gov/1_devices/aux14295.jpeg,0.0,0.0,1956,320,240,0,0
6951,,http://commuterlink.utah.gov/1_devices/aux14269.jpeg,0.0,0.0,1957,320,240,0,0
6952,,http://commuterlink.utah.gov/1_devices/aux14310.jpeg,0.0,0.0,1958,320,240,0,0
6953,US-40 Summit County mp 3,http://commuterlink.utah.gov/1_devices/aux14484.jpeg,40.698914,-111.472941,1959,320,240,0,0
6954,US-40 Silver Summit - Summit County mp 1.3,http://commuterlink.utah.gov/1_devices/aux235.jpeg,40.71866673,-111.4859354,1960,320,240,0,0
6955,US-6 @ 3450 E - Spanish Fork,http://commuterlink.utah.gov/1_devices/aux242.jpeg,40.09103207,-111.5973481,1961,320,240,0,0
6956,,http://commuterlink.utah.gov/1_devices/aux240.jpeg,0.0,0.0,1962,320,240,0,0
6957,US-6 @ Center St - Spanish Fork,http://commuterlink.utah.gov/1_devices/aux241.jpeg,40.10950575,-111.6317444,1963,320,240,0,0
6958,Washington Blvd @ 12th St - Ogden,http://commuterlink.utah.gov/1_devices/aux430.jpeg,41.244312,-111.969914,1964,320,240,0,0
6959,Washington Blvd @ 24th St - Ogden,http://commuterlink.utah.gov/1_devices/aux427.jpeg,41.222771,-111.970431,1965,320,240,0,0
6960,Washington Blvd @ 40th St - Ogden,http://commuterlink.utah.gov/1_devices/aux431.jpeg,41.190559,-111.971154,1966,320,240,0,0
6961,,http://www.wyoroad.info/highway/webcameras/I90Gillette/I90GilletteWest.jpg,0.0,0.0,1967,704,480,0,0
6962,I-43,http://www.dot.wisconsin.gov/travel/greenbay/cameras/cam355.jpg,44.453056,-87.967222,1968,352,260,0,0
6963,I-43,http://www.dot.wisconsin.gov/travel/greenbay/cameras/cam357.jpg,44.538889,-88.024722,1969,352,260,0,0
6964,WIS 172,http://www.dot.wisconsin.gov/travel/greenbay/cameras/cam354.jpg,44.460833,-88.006944,1970,352,260,0,0
6965,WIS 172,http://www.dot.wisconsin.gov/travel/greenbay/cameras/cam352.jpg,44.478056,-88.060556,1971,352,260,0,0
6966,WIS 172,http://www.dot.wisconsin.gov/travel/greenbay/cameras/cam353.jpg,44.474167,-88.037778,1972,352,260,1,0
6967,US 41,http://www.dot.wisconsin.gov/travel/greenbay/cameras/cam351.jpg,44.483056,-88.08,1973,352,260,0,0
6968,US 41,http://www.dot.wisconsin.gov/travel/greenbay/cameras/cam399.jpg,43.758611,-88.475278,1974,352,260,0,0
6969,I-94,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam067.jpg,42.614722,-87.9525,1975,352,260,0,0
6970,I-94,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam069.jpg,42.523611,-87.9525,1976,352,260,0,0
6971,I-94,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam068.jpg,42.567778,-87.9525,1977,352,260,0,0
6972,US 51,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam901.jpg,44.930833,-89.664167,1978,352,260,0,0
6973,I-43,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam085.jpg,42.957443,-88.052868,1979,352,260,0,0
6974,I-43,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam086.jpg,42.9575,-88.069722,1980,352,260,0,0
6975,I-43,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam073.jpg,43.056686,-87.925328,1981,352,260,0,0
6976,I-43,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam071.jpg,43.04455,-87.926567,1982,352,260,0,0
6977,I-43,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam030.jpg,42.954548,-88.047814,1983,352,260,0,0
6978,I-43,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam070.jpg,43.042672,-87.924875,1984,352,260,0,0
6979,I-43,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam072.jpg,43.052339,-87.926031,1985,352,260,0,0
6980,I-43,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam095.jpg,43.040486,-87.9256,1986,352,260,0,0
6981,I-43,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam074.jpg,43.06386,-87.921213,1987,352,260,0,0
6982,,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam023.jpg,0.0,0.0,1988,352,260,0,0
6983,I-43/894,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam024.jpg,42.962196,-87.948148,1989,352,260,0,0
6984,I-43/894,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam026.jpg,42.962683,-87.988606,1990,352,260,0,0
6985,I-43/894,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam027.jpg,42.962092,-88.008688,1991,352,260,0,0
6986,I-43/894,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam028.jpg,42.962309,-88.018554,1992,352,260,0,0
6987,I-43/894,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam029.jpg,42.961451,-88.028282,1993,352,260,0,0
6988,I-43/894,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam025.jpg,42.961253,-87.96873,1994,352,260,0,0
6989,I-43/94,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam054.jpg,42.964086,-87.932943,1995,352,260,0,0
6990,I-43/94,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam019.jpg,43.000705,-87.915718,1996,352,260,0,0
6991,I-43/94,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam021.jpg,42.981715,-87.916856,1997,352,260,0,0
6992,I-43/94,http://www.dot.wisconsin.gov/travel/milwaukee/cameras/cam022.jpg,42.97392,-87.915005,1998,352,260,0,0
